Number,Identifier,Transect,Point,Monitor,Distance_from_treatment,Location,Treatment,Date,Start_date,Time,com_pip_passes,com_pip_fb,sop_pip_passes,sop_pip_fb,nat_pip_passes,noid_pip_passes,noid_pip_fb,nls_passes,myotis_passes,unknown_passes,unknown_fb,social_calls,Comments,,
753,Emma Little,2,2,a,5,Experimental,Control,03/06/2023,02/06/2023,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
754,Emma Little,2,2,a,5,Experimental,Control,03/06/2023,02/06/2023,04:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
755,Emma Little,2,2,a,5,Experimental,Control,03/06/2023,02/06/2023,04:12:00,2,0,0,0,0,0,0,0,0,0,0,0,,2,0
756,Emma Little,2,2,a,5,Experimental,Control,03/06/2023,02/06/2023,04:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
757,Emma Little,2,2,a,5,Experimental,Control,03/06/2023,02/06/2023,04:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
758,Emma Little,2,2,a,5,Experimental,Control,03/06/2023,02/06/2023,04:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
759,Emma Little,2,2,a,5,Experimental,Control,03/06/2023,02/06/2023,04:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
760,Emma Little,2,2,a,5,Experimental,Control,03/06/2023,02/06/2023,04:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
761,Emma Little,2,2,a,5,Experimental,Control,03/06/2023,02/06/2023,04:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
762,Emma Little,2,2,a,5,Experimental,Control,03/06/2023,02/06/2023,04:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
763,Emma Little,2,2,a,5,Experimental,Control,03/06/2023,02/06/2023,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
764,Emma Little,2,2,a,5,Experimental,Control,03/06/2023,02/06/2023,05:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
765,Emma Little,2,2,a,5,Experimental,Control,03/06/2023,02/06/2023,05:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
766,Emma Little,2,2,a,5,Experimental,Control,03/06/2023,02/06/2023,05:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
767,Emma Little,2,2,a,5,Experimental,Control,03/06/2023,02/06/2023,05:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
768,Emma Little,2,2,a,5,Experimental,Control,03/06/2023,02/06/2023,05:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
769,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
770,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,20:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
771,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,20:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
772,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,20:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
773,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,20:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
774,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
775,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,20:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
776,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,20:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
777,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,20:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
778,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,20:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
779,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
780,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,21:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
781,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,21:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
782,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,21:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
783,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,21:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
784,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,21:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
785,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,21:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
786,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,21:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
787,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,21:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
788,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,21:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
789,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
790,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,22:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
791,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,22:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
792,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,22:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
793,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,22:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
794,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,22:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
795,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,22:36:00,0,0,0,0,0,0,0,1,0,0,0,0,poss serotine; distant,1,1
796,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,22:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
797,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,22:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
798,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,22:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
799,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
800,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,23:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
801,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,23:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
802,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,23:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
803,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,23:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
804,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,23:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
805,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,23:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
806,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,23:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
807,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,23:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
808,Emma Little,3,2,a,5,Experimental,Light,23/05/2023,23/05/2023,23:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
809,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
810,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,00:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
811,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,00:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
812,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,00:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
813,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,00:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
814,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,00:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
815,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,00:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
816,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,00:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
817,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,00:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
818,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,00:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
819,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
820,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,01:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
821,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,01:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
822,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,01:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
823,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,01:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
824,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,01:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
825,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,01:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
826,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,01:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
827,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,01:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
828,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,01:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
829,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
830,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,02:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
831,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,02:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
832,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,02:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
833,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,02:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
834,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,02:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
835,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,02:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
836,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,02:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
837,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,02:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
838,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,02:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
839,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
840,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,03:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
841,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,03:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
842,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,03:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
843,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,03:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
844,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,03:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
845,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,03:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
846,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,03:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
847,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,03:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
848,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,03:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
849,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
850,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,04:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
851,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,04:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
852,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,04:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
853,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,04:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
854,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,04:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
855,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,04:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
856,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,04:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
857,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,04:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
858,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,04:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
859,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
860,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,05:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
861,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,05:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
862,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,05:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
863,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,05:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
864,Emma Little,3,2,a,5,Experimental,Light,24/05/2023,23/05/2023,05:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
865,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
866,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,20:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
867,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,20:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
868,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,20:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
869,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,20:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
870,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
871,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,20:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
872,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,20:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
873,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,20:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
874,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,20:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
875,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
876,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,21:06:00,0,0,1,1,0,0,0,0,0,0,0,0,,1,0
877,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,21:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
878,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,21:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
879,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,21:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
880,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,21:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
881,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,21:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
882,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,21:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
883,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,21:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
884,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,21:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
885,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
886,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,22:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
887,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,22:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
888,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,22:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
889,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,22:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
890,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,22:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
891,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,22:36:00,0,0,0,0,0,0,0,0,2,0,0,0,,2,0
892,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,22:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
893,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,22:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
894,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,22:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
895,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
896,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,23:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
897,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,23:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
898,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,23:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
899,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,23:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
900,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,23:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
901,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,23:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
902,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,23:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
903,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,23:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
904,Emma Little,3,2,a,5,Experimental,Light_Sound,24/05/2023,24/05/2023,23:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
905,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
906,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,00:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
907,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,00:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
908,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,00:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
909,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,00:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
910,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,00:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
911,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,00:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
912,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,00:42:00,0,0,0,0,0,0,0,1,0,0,0,0,poss noctule,1,0
913,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,00:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
914,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,00:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
915,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
916,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,01:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
917,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,01:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
918,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,01:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
919,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,01:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
920,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,01:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
921,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,01:36:00,0,0,0,0,0,0,0,1,0,0,0,0,distant,1,1
922,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,01:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
923,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,01:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
924,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,01:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
925,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
926,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,02:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
927,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,02:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
928,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,02:18:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
929,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,02:24:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
930,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,02:30:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
931,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,02:36:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
932,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,02:42:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
933,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,02:48:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
934,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,02:54:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
935,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
936,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,03:06:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
937,Emma Little,3,2,a,5,Experimental,Light_Sound,25/05/2023,24/05/2023,03:12:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
